1.22465e-16,0.768917,0.999918,0.896047,0.702514,0.506637,0.326261,0.159523,-0,-0.159523,-0.326261,-0.506637,-0.702514,-0.896047,-0.999918,-0.768917,
1.22465e-16,0.798896,0.998748,0.869645,0.670427,0.47894,0.306816,0.14962,-0,-0.14962,-0.306816,-0.47894,-0.670427,-0.869645,-0.998748,-0.798896,
1.22465e-16,0.828069,0.993645,0.841385,0.638586,0.45231,0.288413,0.140319,-0,-0.140319,-0.288413,-0.45231,-0.638586,-0.841385,-0.993645,-0.828069,
1.22465e-16,0.856104,0.984686,0.811652,0.607203,0.426785,0.271015,0.131584,-0,-0.131584,-0.271015,-0.426785,-0.607203,-0.811652,-0.984686,-0.856104,
1.22465e-16,0.882651,0.972023,0.78082,0.576456,0.402384,0.254585,0.123384,-0,-0.123384,-0.254585,-0.402384,-0.576456,-0.78082,-0.972023,-0.882651,
1.22465e-16,0.907348,0.955874,0.749242,0.546488,0.379112,0.239084,0.115687,-0,-0.115687,-0.239084,-0.379112,-0.546488,-0.749242,-0.955874,-0.907348,
1.22465e-16,0.929827,0.936517,0.717245,0.517415,0.356964,0.224471,0.108464,-0,-0.108464,-0.224471,-0.356964,-0.517415,-0.717245,-0.936517,-0.929827,
1.22465e-16,0.949728,0.914276,0.685125,0.489327,0.335925,0.210705,0.101687,-0,-0.101687,-0.210705,-0.335925,-0.489327,-0.685125,-0.914276,-0.949728,
1.22465e-16,0.966709,0.88951,0.653143,0.462287,0.315972,0.197746,0.0953288,-0,-0.0953288,-0.197746,-0.315972,-0.462287,-0.653143,-0.88951,-0.966709,
1.22465e-16,0.980458,0.862598,0.621526,0.436339,0.297075,0.185551,0.0893647,-0,-0.0893647,-0.185551,-0.297075,-0.436339,-0.621526,-0.862598,-0.980458,
1.22465e-16,0.99071,0.833926,0.590467,0.41151,0.279201,0.174083,0.0837709,-0,-0.0837709,-0.174083,-0.279201,-0.41151,-0.590467,-0.833926,-0.99071,
1.22465e-16,0.997251,0.803878,0.560126,0.38781,0.262314,0.163302,0.0785247,-0,-0.0785247,-0.163302,-0.262314,-0.38781,-0.560126,-0.803878,-0.997251,
1.22465e-16,0.999934,0.772823,0.53063,0.365237,0.246374,0.15317,0.0736052,-0,-0.0736052,-0.15317,-0.246374,-0.365237,-0.53063,-0.772823,-0.999934,
1.22465e-16,0.998683,0.741108,0.502081,0.34378,0.231342,0.143653,0.0689922,-0,-0.0689922,-0.143653,-0.231342,-0.34378,-0.502081,-0.741108,-0.998683,
1.22465e-16,0.993501,0.709053,0.474553,0.323417,0.217177,0.134715,0.064667,-0,-0.064667,-0.134715,-0.217177,-0.323417,-0.474553,-0.709053,-0.993501,
1.22465e-16,0.984465,0.676944,0.448101,0.304123,0.203837,0.126323,0.0606118,-0,-0.0606118,-0.126323,-0.203837,-0.304123,-0.448101,-0.676944,-0.984465,
1.22465e-16,0.971729,0.645035,0.422756,0.285865,0.191282,0.118446,0.05681,-0,-0.05681,-0.118446,-0.191282,-0.285865,-0.422756,-0.645035,-0.971729,
1.22465e-16,0.955512,0.613544,0.398538,0.268608,0.179472,0.111053,0.053246,-0,-0.053246,-0.111053,-0.179472,-0.268608,-0.398538,-0.613544,-0.955512,
1.22465e-16,0.936093,0.582654,0.375449,0.252314,0.168368,0.104115,0.0499049,-0,-0.0499049,-0.104115,-0.168368,-0.252314,-0.375449,-0.582654,-0.936093,
1.22465e-16,0.913798,0.552517,0.353482,0.236942,0.15793,0.0976071,0.0467729,-0,-0.0467729,-0.0976071,-0.15793,-0.236942,-0.353482,-0.552517,-0.913798,
1.22465e-16,0.888984,0.523255,0.332621,0.222453,0.148124,0.0915017,0.0438371,-0,-0.0438371,-0.0915017,-0.148124,-0.222453,-0.332621,-0.523255,-0.888984,
1.22465e-16,0.862032,0.49496,0.31284,0.208805,0.138914,0.0857752,0.0410852,-0,-0.0410852,-0.0857752,-0.138914,-0.208805,-0.31284,-0.49496,-0.862032,
1.22465e-16,0.833329,0.467702,0.294111,0.195957,0.130265,0.0804044,0.0385058,-0,-0.0385058,-0.0804044,-0.130265,-0.195957,-0.294111,-0.467702,-0.833329,
1.22465e-16,0.803257,0.44153,0.2764,0.183868,0.122146,0.0753678,0.0360881,-0,-0.0360881,-0.0753678,-0.122146,-0.183868,-0.2764,-0.44153,-0.803257,
1.22465e-16,0.772185,0.416471,0.259669,0.172501,0.114525,0.0706449,0.033822,-0,-0.033822,-0.0706449,-0.114525,-0.172501,-0.259669,-0.416471,-0.772185,
1.22465e-16,0.740461,0.392541,0.243879,0.161815,0.107374,0.0662166,0.0316981,-0,-0.0316981,-0.0662166,-0.107374,-0.161815,-0.243879,-0.392541,-0.740461,
1.22465e-16,0.708401,0.36974,0.22899,0.151773,0.100664,0.0620646,0.0297074,-0,-0.0297074,-0.0620646,-0.100664,-0.151773,-0.22899,-0.36974,-0.708401,
1.22465e-16,0.676295,0.348057,0.214962,0.142341,0.094369,0.0581721,0.0278416,-0,-0.0278416,-0.0581721,-0.094369,-0.142341,-0.214962,-0.348057,-0.676295,
1.22465e-16,0.644392,0.327474,0.201752,0.133483,0.0884645,0.0545228,0.0260929,-0,-0.0260929,-0.0545228,-0.0884645,-0.133483,-0.201752,-0.327474,-0.644392,
1.22465e-16,0.612911,0.307964,0.18932,0.125166,0.0829265,0.0511018,0.0244539,-0,-0.0244539,-0.0511018,-0.0829265,-0.125166,-0.18932,-0.307964,-0.612911,
1.22465e-16,0.582035,0.289498,0.177627,0.11736,0.077733,0.0478949,0.0229179,-0,-0.0229179,-0.0478949,-0.077733,-0.11736,-0.177627,-0.289498,-0.582035,
1.22465e-16,0.551915,0.272041,0.166633,0.110034,0.0728627,0.0448889,0.0214782,-0,-0.0214782,-0.0448889,-0.0728627,-0.110034,-0.166633,-0.272041,-0.551915,
1.22465e-16,0.522671,0.255554,0.1563,0.10316,0.068296,0.0420711,0.020129,-0,-0.020129,-0.0420711,-0.068296,-0.10316,-0.1563,-0.255554,-0.522671,
1.22465e-16,0.494397,0.239997,0.146593,0.0967103,0.0640143,0.0394299,0.0188645,-0,-0.0188645,-0.0394299,-0.0640143,-0.0967103,-0.146593,-0.239997,-0.494397,
1.22465e-16,0.467161,0.225332,0.137476,0.0906606,0.0599999,0.0369542,0.0176794,-0,-0.0176794,-0.0369542,-0.0599999,-0.0906606,-0.137476,-0.225332,-0.467161,
